z_nm,e1_nm_minus_half,e2_nm_minus_half,h1_nm_minus_half,h2_nm_minus_half
9.1500000000000004,0.18433420193718111,-0.10001922360810953,0.095801653833755565,-0.19247983423516113
9.1999999999999993,0.19162030135869113,-0.10325244103792952,0.10351517261742062,-0.20653211484510123
9.25,0.19887139662498118,-0.1064167865564595,0.11157854234011065,-0.22104066673860132
9.3000000000000007,0.20606201955028125,-0.10949969836065948,0.11996696140696071,-0.23593426529911138
9.3499999999999996,0.21316536666798128,-0.11248830523279947,0.12864883350739076,-0.25112848613734151
9.4000000000000004,0.22015333510372134,-0.11536946266277946,0.13758523567364081,-0.26652507138591153
9.4499999999999993,0.22699659162276137,-0.11812980488326945,0.14672943326156085,-0.28201144811916168
9.5,0.23366467958426138,-0.12075581463422944,0.15602645866937093,-0.29746043185201176
9.5500000000000007,0.24012616832585143,-0.12323391227181943,0.16541277207044097,-0.31273014943052185
9.5999999999999996,0.24634884914766148,-0.12555056557061942,0.17481602369482102,-0.32766421634677195
9.6500000000000004,0.25241217800833149,-0.12773415978867941,0.18417290636021108,-0.342126711057332
9.6999999999999993,0.25841002473087155,-0.12981730485658938,0.19345668479558115,-0.35605252284557209
9.75,0.26434083332132163,-0.13179836260523939,0.20266367396663118,-0.36941980674843217
9.8000000000000007,0.27020306517709158,-0.13367577514623938,0.21179021931925124,-0.3822075939471723
9.8499999999999996,0.27599519948616169,-0.13544806609695936,0.2208326982300913,-0.39439582466048234
9.9000000000000004,0.28171573362158164,-0.13711384174155936,0.22978752144451137,-0.40596537961160239
9.9499999999999993,0.28736318353133172,-0.13867179212703937,0.23865113450127143,-0.41689811002010246
10,0.29293608412326178,-0.14012069209332934,0.24742001914343145,-0.4271768660712425
10.050000000000001,0.29843298964526177,-0.14145940223674933,0.25609069471483148,-0.43678552381839253
10.1,0.30385247406022181,-0.14268686980605932,0.26465971954170153,-0.44570901047608263
10.15,0.30919313141606181,-0.14380212953030932,0.2731236922987616,-0.45393332806420267
10.199999999999999,0.31445357621046188,-0.14480430437790934,0.28147925335931168,-0.46144557536616271
10.25,0.31963244375025196,-0.14569260624635932,0.28972308612882169,-0.46823396816663276
10.300000000000001,0.32472839050548197,-0.1464663365819793,0.29785191836133179,-0.4742878577370328
10.35,0.32974009445798202,-0.14712488692923931,0.3058625234583518,-0.47959774753984286
10.4,0.33466625544427198,-0.14766773940926931,0.31375172174959182,-0.4841553081255428
10.449999999999999,0.33950559549293208,-0.1480944671271093,0.32151638175510189,-0.4879533901986729
10.5,0.34425685915608206,-0.14840473450738931,0.32915342142820192,-0.49098603583277289
10.550000000000001,0.34891881383508211,-0.14859829755825932,0.33665980937891199,-0.49324848781636288
10.6,0.35349025010035212,-0.1486750040632393,0.34403256607716198,-0.49473719711539288
10.65,0.35796998200504215,-0.1486347937009293,0.35126876503549204,-0.49544982844055296
10.699999999999999,0.36235684739279217,-0.14847769809244932,0.35836553397066212,-0.49538526391049292
10.75,0.36664970819914222,-0.1482038407765493,0.36532005594373218,-0.49454360480548287
10.800000000000001,0.37084745074683223,-0.14781343711251932,0.37212957047825218,-0.49292617140849287
10.85,0.37494898603470223,-0.1473067941107393,0.37879137465592222,-0.49053550093409287
10.9,0.37895325002017227,-0.14668431019134931,0.38530282418951228,-0.48737534354845291
10.949999999999999,0.38285920389534228,-0.1459464748708493,0.39166133447245233,-0.48345065648656282
11,0.38666583435644231,-0.14509386837719934,0.39786438160473231,-0.47876759627597282
11.050000000000001,0.39037215386673235,-0.14412716119351934,0.40390950339476239,-0.47333350907925276
11.1,0.39397720091265237,-0.14304711353082933,0.40979430033663239,-0.46715691917030278
11.15,0.39748004025334238,-0.14185457473020932,0.41551643656261245,-0.46024751556263271
11.199999999999999,0.40087976316317236,-0.14055048259489933,0.42107364077031251,-0.45261613681048268
11.25,0.40417548766758243,-0.13913586265280936,0.42646370712424247,-0.44427475400680261
11.300000000000001,0.40736635877181243,-0.13761182735007937,0.43168449613135257,-0.43523645200450256
11.35,0.41045154868274242,-0.13597957517620937,0.43673393549032258,-0.4255154088907625
11.4,0.41343025702366248,-0.13424038972162936,0.44161002091404261,-0.41512687374628243
11.449999999999999,0.41630171104187252,-0.13239563866824938,0.44631081692529262,-0.40408714272455237
