wavelength_nm,Re_electron,Im_electron,Re_hole,Im_hole,Re_total,Im_total,cancellation_fraction_modulus
448,9.3038996474777473,0.0010531787885316986,-8.682941212920797,-0.00097665790619081609,0.62095843455695032,7.652088234088252e-05,0.96547707070201316
449,9.383999953507054,0.0010675175700777856,-8.757276701345484,-0.0009898664188211794,0.62672325216157154,7.7651151256606069e-05,0.96545318916273426
450,9.4648036119971479,0.0010820583649221696,-8.8322585765211805,-0.0010032591885814897,0.63254503547596852,7.8799176340680125e-05,0.96542914759982978
451,9.546318033184388,0.0010968043431959589,-8.9078935558243479,-0.001016839069052115,0.63842447736003938,7.9965274143843705e-05,0.96540494428053725
452,9.6285507275883866,0.0011117587330403771,-8.9841884460943113,-0.0010306089652116737,0.64436228149407637,8.1149767828703591e-05,0.96538057744629979
453,9.7115093077140333,0.0011269248218558046,-9.0611501451248238,-0.0010445718345242524,0.65035916258921067,8.2352987331552182e-05,0.96535604531227681
454,9.7952014897887487,0.0011423059575822023,-9.1387856431860079,-0.0010587306880534232,0.65641584660274033,8.3575269528779109e-05,0.96533134606684801
455,9.879635095535745,0.0011579055500118159,-9.217102024577116,-0.0010730885916038001,0.66253307095862723,8.4816958408016018e-05,0.96530647787109836
456,9.9648180539842279,0.0011737270721351011,-9.2961064692111179,-0.0010876486668909421,0.6687115847731091,8.6078405244158798e-05,0.96528143885829865
457,10.050758403317426,0.0011897740615208433,-9.3758062542317049,-0.0011024140927403934,0.67495214908572154,8.7359968780449893e-05,0.96525622713336889
458,10.137464292759383,0.0012060501217314654,-9.4562087556635603,-0.0011173881063167093,0.68125553709582198,8.8662015414756263e-05,0.96523084077233112
459,10.22494398450154,0.0012225589237745656,-9.5373214500967833,-0.001132574004383328,0.68762253440475662,8.9984919391237469e-05,0.96520527782174959
460,10.313205855669976,0.0012393042075917525,-9.6191519164061301,-0.0011479751445941763,0.69405393926384806,9.1329062997575898e-05,0.96517953629815745
461,10.402258400334514,0.0012562897835858861,-9.7017078375061114,-0.0011635949468179424,0.700550562828403,9.2694836767943717e-05,0.96515361418746826
462,10.492110231560549,0.0012735195341878579,-9.7849970021427488,-0.0011794368944959485,0.70711322941780042,9.4082639691909142e-05,0.96512750944437742
463,10.582770083504803,0.0012909974154641051,-9.8690273067228151,-0.0011955045360346279,0.71374277678198861,9.5492879429477022e-05,0.96510121999174514
464,10.67424681355617,0.0013087274587660807,-9.9538067571817042,-0.0012118014862336139,0.72044005637446551,9.6925972532467032e-05,0.9650747437199656
465,10.7665494045226,0.0013267137724229192,-10.039343470890707,-0.0012283314277504796,0.72720593363189168,9.8382344672439455e-05,0.96504807848632479
466,10.859686966865429,0.0013449605434786478,-10.125645678604728,-0.0012450981126032406,0.73404128826069992,9.9862430875407091e-05,0.96502122211433694
467,10.953668740982286,0.0013634720394752632,-10.212721726451557,-0.0012621053637117225,0.74094701453072731,0.00010136667576354108,0.96499417239306884
468,11.048504099539766,0.001382252610283075,-10.300580077963605,-0.00127935707647895,0.74792402157616222,0.00010289553380412469,0.96496692707644571
469,11.144202549857264,0.0014013066899797816,-10.389229316153273,-0.0012968572204137816,0.75497323370398828,0.00010444946956599969,0.96493948388254214
