wavelength_nm,min_detuning_eV,near_mask,off_mask,abs_Im_over_Re,ratio_valid
510,0.62665956320513994,0,1,0.00088055821910279096,1
511,0.62190210192583351,0,1,0.00088605739177384513,1
512,0.61716322447964966,0,1,0.00089160831856832602,1
513,0.61244282218920132,0,1,0.00089721178675649738,1
514,0.60774078722284042,0,1,0.00090286860008798649,1
515,0.60305701258644584,0,1,0.00090857957923204716,1
516,0.59839139211530856,0,1,0.00091434556223212306,1
517,0.59374382046611007,0,1,0.00092016740497546619,1
518,0.58911419310899316,0,1,0.00092604598167810438,1
519,0.58450240631972683,0,1,0.00093198218538601398,1
520,0.57990835717195743,0,1,0.00093797692849298246,1
521,0.57533194352955386,0,1,0.00094403114327590569,1
522,0.57077306403903671,0,1,0.00095014578244814849,1
523,0.56623161812209721,0,1,0.0009563218197317484,1
524,0.56170750596819907,0,1,0.00096256025044920413,1
525,0.55720062852726882,0,1,0.00096886209213561622,1
526,0.55271088750246333,0,1,0.00097522838517207736,1
527,0.54823818534302715,0,1,0.00098166019344106772,1
528,0.54378242523722564,0,1,0.00098815860500493118,1
529,0.53934351110535861,0,1,0.00099472473280823727,1
530,0.53492134759285737,0,1,0.0010013597154051046,1
531,0.53051584006345376,0,1,0.0010080647177125931,1
