photon_energy_eV,chi2_real_pm_per_V,chi2_imag_pm_per_V,chi2_abs_real_pm_per_V,chi2_abs_pm_per_V,KK_real_pm_per_V,KK_imag_pm_per_V
1.301700000000000301e+01,8.895541830949971890e-03,5.771855959408411939e-06,8.895541830949971890e-03,8.895543703478836495e-03,9.005238395162800530e-03,-1.535245906092444967e-04
1.301800000000000068e+01,8.894021602013676975e-03,5.770369746197166400e-06,8.894021602013676975e-03,8.894023473898240995e-03,9.003733249191068697e-03,-1.525842206885181477e-04
1.301899999999999835e+01,8.892501762929994058e-03,5.768884043418594975e-06,8.892501762929994058e-03,8.892503634170533314e-03,9.002198607687221174e-03,-1.535541095273576431e-04
1.302000000000000313e+01,8.890982313565238410e-03,5.767398850853583793e-06,8.890982313565238410e-03,8.890984184162030457e-03,9.000694238547440537e-03,-1.526138985602371869e-04
1.302100000000000080e+01,8.889463253786523272e-03,5.765914168283108770e-06,8.889463253786523272e-03,8.889465123739847402e-03,8.999160379136464383e-03,-1.535836288544605260e-04
1.302199999999999847e+01,8.887944583460247183e-03,5.764429995488027235e-06,8.887944583460247183e-03,8.887946452770375746e-03,8.997656786297818232e-03,-1.526435767907968690e-04
1.302300000000000324e+01,8.886426302453519915e-03,5.762946332249598011e-06,8.886426302453519915e-03,8.886428171120732203e-03,8.996123708444965852e-03,-1.536131485936108397e-04
1.302400000000000091e+01,8.884908410633107767e-03,5.761463178349005384e-06,8.884908410633107767e-03,8.884910278657679600e-03,8.994620891375556745e-03,-1.526732553821858102e-04
1.302499999999999858e+01,8.883390907865971325e-03,5.759980533567682666e-06,8.883390907865971325e-03,8.883392775248178524e-03,8.993088594545867176e-03,-1.536426687450941628e-04
1.302600000000000335e+01,8.881873794019022605e-03,5.758498397686997100e-06,8.881873794019022605e-03,8.881875660759142727e-03,8.991586552714293801e-03,-1.527029343385431694e-04
1.302700000000000102e+01,8.880357068959378319e-03,5.757016770488527688e-06,8.880357068959378319e-03,8.880358935057687184e-03,8.990055036377005843e-03,-1.536721893138987200e-04
1.302799999999999869e+01,8.878840732554155180e-03,5.755535651754007593e-06,8.878840732554155180e-03,8.878842598010926873e-03,8.988553769253233849e-03,-1.527326136620888776e-04
1.302900000000000347e+01,8.877324784670428265e-03,5.754055041265295338e-06,8.877324784670428265e-03,8.877326649485942078e-03,8.987023032874562681e-03,-1.537017103022977850e-04
1.303000000000000114e+01,8.875809225175505107e-03,5.752574938804261303e-06,8.875809225175505107e-03,8.875811089350033392e-03,8.985522539927638316e-03,-1.527622933536860951e-04
1.303099999999999881e+01,8.874294053936696708e-03,5.751095344152858880e-06,8.874294053936696708e-03,8.874295917470515285e-03,8.983992582975972724e-03,-1.537312317110112680e-04
1.303200000000000358e+01,8.872779270821209985e-03,5.749616257093385354e-06,8.872779270821209985e-03,8.872781133714596410e-03,8.982492863674999481e-03,-1.527919734187941595e-04
1.303300000000000125e+01,8.871264875696522473e-03,5.748137677408000793e-06,8.871264875696522473e-03,8.871266737949749098e-03,8.980963685618114159e-03,-1.537607535422765015e-04
1.303399999999999892e+01,8.869750868430028440e-03,5.746659604878983846e-06,8.869750868430028440e-03,8.869752730043371086e-03,8.979464739435050885e-03,-1.528216538553691327e-04
1.303500000000000369e+01,8.868237248889316443e-03,5.745182039289055317e-06,8.868237248889316443e-03,8.868239109863052666e-03,8.977936339741610441e-03,-1.537902758020698519e-04
1.303600000000000136e+01,8.866724016941836262e-03,5.743704980420575172e-06,8.866724016941836262e-03,8.866725877276236678e-03,8.976438166147890363e-03,-1.528513346711931470e-04
1.303699999999999903e+01,8.865211172455242372e-03,5.742228428056421762e-06,8.865211172455242372e-03,8.865213032150586273e-03,8.974910544288328823e-03,-1.538197984883627226e-04
1.303800000000000381e+01,8.863698715297286396e-03,5.740752381979232879e-06,8.863698715297286396e-03,8.863700574353844397e-03,8.973413142753293090e-03,-1.528810158646272410e-04
1.303900000000000148e+01,8.862186645335484031e-03,5.739276841972079998e-06,8.862186645335484031e-03,8.862188503753531954e-03,8.971886298196340981e-03,-1.538493216073822019e-04
1.303999999999999915e+01,8.860674962437847108e-03,5.737801807817990548e-06,8.860674962437847108e-03,8.860676820217659039e-03,8.970389668193818472e-03,-1.529106974400741700e-04
1.304100000000000392e+01,8.859163666472175819e-03,5.736327279299975016e-06,8.859163666472175819e-03,8.859165523614027579e-03,8.968863600409979209e-03,-1.538788451589337295e-04
1.304200000000000159e+01,8.857652757306325869e-03,5.734853256201504675e-06,8.857652757306325869e-03,8.857654613810488076e-03,8.967367741411234883e-03,-1.529403793984757804e-04
1.304299999999999926e+01,8.856142234808146024e-03,5.733379738305750950e-06,8.856142234808146024e-03,8.856144090674892763e-03,8.965842449870449829e-03,-1.539083691458290753e-04
1.304400000000000404e+01,8.854632098845821586e-03,5.731906725396418895e-06,8.854632098845821586e-03,8.854633954075428678e-03,8.964347361349125215e-03,-1.529700617437573448e-04
1.304500000000000171e+01,8.853122349287395609e-03,5.730434217256856117e-06,8.853122349287395609e-03,8.853124203880135407e-03,8.962822845522662799e-03,-1.539378935708677579e-04
1.304599999999999937e+01,8.851612986000931965e-03,5.728962213670904890e-06,8.851612986000931965e-03,8.851614839957080288e-03,8.961328526952524326e-03,-1.529997444784093029e-04
1.304700000000000415e+01,8.850104008854529219e-03,5.727490714422412571e-06,8.850104008854529219e-03,8.850105862174354951e-03,8.959804786311547156e-03,-1.539674184366572563e-04
1.304800000000000182e+01,8.848595417716580841e-03,5.726019719295245150e-06,8.848595417716580841e-03,8.848597270400359802e-03,8.958311237165233684e-03,-1.530294276034205282e-04
1.304899999999999949e+01,8.847087212455383154e-03,5.724549228073476988e-06,8.847087212455383154e-03,8.847089064503385961e-03,8.956788271182540215e-03,-1.539969437456793907e-04
1.305000000000000426e+01,8.845579392939117991e-03,5.723079240541263763e-06,8.845579392939117991e-03,8.845581244351620465e-03,8.955295490934069708e-03,-1.530591111220515690e-04
1.305100000000000193e+01,8.844071959036303721e-03,5.721609756482808583e-06,8.844071959036303721e-03,8.844073809813578213e-03,8.953773299081962261e-03,-1.540264695007569084e-04
1.305199999999999960e+01,8.842564910615413609e-03,5.720140775682550034e-06,8.842564910615413609e-03,8.842566760757729002e-03,8.952281287206736993e-03,-1.530887950375426178e-04
1.305300000000000438e+01,8.841058247544820309e-03,5.718672297924980912e-06,8.841058247544820309e-03,8.841060097052452424e-03,8.950759868957464116e-03,-1.540559957036348872e-04
1.305400000000000205e+01,8.839551969693378725e-03,5.717204322994578764e-06,8.839551969693378725e-03,8.839553818566599913e-03,8.949268624930135224e-03,-1.531184793508396952e-04
1.305499999999999972e+01,8.838046076929572531e-03,5.715736850676293786e-06,8.838046076929572531e-03,8.838047925168655145e-03,8.947747979757824169e-03,-1.540855223560998752e-04
1.305599999999999739e+01,8.836540569121958261e-03,5.714269880754676369e-06,8.836540569121958261e-03,8.836542416727172916e-03,8.946257503054373325e-03,-1.531481640659945189e-04
1.305700000000000216e+01,8.835035446139494902e-03,5.712803413014802068e-06,8.835035446139494902e-03,8.835037293111113951e-03,8.944737630431277842e-03,-1.541150494625169519e-04
1.305799999999999983e+01,8.833530707850777153e-03,5.711337447241704085e-06,8.833530707850777153e-03,8.833532554189071212e-03,8.943247920527790801e-03,-1.531778491846040374e-04
1.305899999999999750e+01,8.832026354124718898e-03,5.709871983220407153e-06,8.832026354124718898e-03,8.832028199829960319e-03,8.941728819928168245e-03,-1.541445770231214161e-04
1.306000000000000227e+01,8.830522384830299942e-03,5.708407020736330721e-06,8.830522384830299942e-03,8.830524229902761077e-03,8.940239876300003913e-03,-1.532075347085058920e-04
1.306099999999999994e+01,8.829018799836454989e-03,5.706942559574833252e-06,8.829018799836454989e-03,8.829020644276404720e-03,8.938721547200715462e-03,-1.541741050429266729e-04
1.306199999999999761e+01,8.827515599012205477e-03,5.705478599521261350e-06,8.827515599012205477e-03,8.827517442819916155e-03,8.937233369326259835e-03,-1.532372206410636032e-04
1.306300000000000239e+01,8.826012782226572845e-03,5.704015140361307209e-06,8.826012782226572845e-03,8.826014625402315086e-03,8.935715811199786487e-03,-1.542036335202671168e-04
1.306400000000000006e+01,8.824510349348772820e-03,5.702552181880664718e-06,8.824510349348772820e-03,8.824512191892817242e-03,8.934228398554712458e-03,-1.532669069844913828e-04
1.306499999999999773e+01,8.823008300247944802e-03,5.701089723865090445e-06,8.823008300247944802e-03,8.823010142160563757e-03,8.932711610878231109e-03,-1.542331624609365615e-04
1.306600000000000250e+01,8.821506634793353091e-03,5.699627766100549329e-06,8.821506634793353091e-03,8.821508476074815461e-03,8.931224962941138046e-03,-1.532965937418317461e-04
1.306700000000000017e+01,8.820005352854286274e-03,5.698166308373038495e-06,8.820005352854286274e-03,8.820007193504862675e-03,8.929708945190290362e-03,-1.542626918666016155e-04
1.306799999999999784e+01,8.818504454300116202e-03,5.696705350468732947e-06,8.818504454300116202e-03,8.818506294320077252e-03,8.928223061439201705e-03,-1.533262809124814159e-04
1.306900000000000261e+01,8.817003939000145341e-03,5.695244892173892390e-06,8.817003939000145341e-03,8.817005778389761655e-03,8.926707813089589452e-03,-1.542922217393977776e-04
1.307000000000000028e+01,8.815503806824026567e-03,5.693784933274859540e-06,8.815503806824026567e-03,8.815505645583568764e-03,8.925222693004742150e-03,-1.533559685027387665e-04
1.307099999999999795e+01,8.814004057641156020e-03,5.692325473558094002e-06,8.814004057641156020e-03,8.814005895770892982e-03,8.923708213532718231e-03,-1.543217520815912743e-04
1.307200000000000273e+01,8.812504691321044331e-03,5.690866512810145169e-06,8.812504691321044331e-03,8.812506528821244939e-03,8.922223856592439301e-03,-1.533856565136731737e-04
1.307300000000000040e+01,8.811005707733535197e-03,5.689408050817716591e-06,8.811005707733535197e-03,8.811007544604471803e-03,8.920710145476209302e-03,-1.543512828968071084e-04
1.307399999999999807e+01,8.809507106748187821e-03,5.687950087367698166e-06,8.809507106748187821e-03,8.809508942990127572e-03,8.919226551157974012e-03,-1.534153449473153481e-04
1.307500000000000284e+01,8.808008888234745287e-03,5.686492622246856128e-06,8.808008888234745287e-03,8.808010723847957066e-03,8.917713607876975174e-03,-1.543808141850042971e-04
1.307600000000000051e+01,8.806511052063016598e-03,5.685035655242351424e-06,8.806511052063016598e-03,8.806512887047771021e-03,8.916230775661625890e-03,-1.534450338059347417e-04
1.307699999999999818e+01,8.805013598102852390e-03,5.683579186141140023e-06,8.805013598102852390e-03,8.805015432459416605e-03,8.914718599692658674e-03,-1.544103459508707951e-04
1.307800000000000296e+01,8.803516526224193506e-03,5.682123214730599713e-06,8.803516526224193506e-03,8.803518359952838129e-03,8.913236529061386443e-03,-1.534747230931407449e-04
1.307900000000000063e+01,8.802019836296946093e-03,5.680667740797996475e-06,8.802019836296946093e-03,8.802021669397938272e-03,8.911725119883320834e-03,-1.544398781961105888e-04
1.307999999999999829e+01,8.800523528191162015e-03,5.679212764130780946e-06,8.800523528191162015e-03,8.800525360664772367e-03,8.910243810316447605e-03,-1.535044128091414160e-04
1.308100000000000307e+01,8.799027601776934771e-03,5.677758284516649397e-06,8.799027601776934771e-03,8.799029433623432178e-03,8.908733167407116224e-03,-1.544694109221272590e-04
1.308200000000000074e+01,8.797532056924475818e-03,5.676304301743091428e-06,8.797532056924475818e-03,8.797533888144125694e-03,8.907252618387224291e-03,-1.535341029598589384e-04
1.308299999999999841e+01,8.796036893503753756e-03,5.674850815597999823e-06,8.796036893503753756e-03,8.796038724096826716e-03,8.905742741227197154e-03,-1.544989441326392128e-04
1.308400000000000318e+01,8.794542111385198618e-03,5.673397825869172501e-06,8.794542111385198618e-03,8.794543941351963545e-03,8.904262952234303155e-03,-1.535637935436570071e-04
1.308500000000000085e+01,8.793047710439007986e-03,5.671945332344659795e-06,8.793047710439007986e-03,8.793049539779730292e-03,8.902753840303421692e-03,-1.545284778301509300e-04
1.308599999999999852e+01,8.791553690535570259e-03,5.670493334812583191e-06,8.791553690535570259e-03,8.791555519250520562e-03,8.901274810821141817e-03,-1.535934845652298379e-04
1.308700000000000330e+01,8.790060051545298125e-03,5.669041833061143793e-06,8.790060051545298125e-03,8.790061879634741837e-03,8.899766463599580527e-03,-1.545580120151455854e-04
1.308800000000000097e+01,8.788566793338815908e-03,5.667590826878690091e-06,8.788566793338815908e-03,8.788568620803020176e-03,8.898288193110417271e-03,-1.536231760275385497e-04
1.308899999999999864e+01,8.787073915786224043e-03,5.666140316053601067e-06,8.787073915786224043e-03,8.787075742625457750e-03,8.896780610078359325e-03,-1.545875466914150675e-04
1.309000000000000341e+01,8.785581418758525024e-03,5.664690300374426805e-06,8.785581418758525024e-03,8.785583244973053582e-03,8.895303098064893249e-03,-1.536528679320562751e-04
1.309100000000000108e+01,8.784089302126162763e-03,5.663240779629856301e-06,8.784089302126162763e-03,8.784091127716253319e-03,8.893796278705068392e-03,-1.546170818630953096e-04
1.309199999999999875e+01,8.782597565759747704e-03,5.661791753608636150e-06,8.782597565759747704e-03,8.782599390725670876e-03,8.892319524649978935e-03,-1.536825602792534764e-04
1.309300000000000352e+01,8.781106209530105400e-03,5.660343222099575627e-06,8.781106209530105400e-03,8.781108033872124866e-03,8.890813468444542719e-03,-1.546466175294610888e-04
1.309400000000000119e+01,8.779615233307967725e-03,5.658895184891705931e-06,8.779615233307967725e-03,8.779617057026348897e-03,8.889337471831629950e-03,-1.537122530762688661e-04
1.309499999999999886e+01,8.778124636964323296e-03,5.657447641774090446e-06,8.778124636964323296e-03,8.778126460059335057e-03,8.887832178260847080e-03,-1.546761536935159433e-04
1.309600000000000364e+01,8.776634420369903988e-03,5.656000592535897589e-06,8.776634420369903988e-03,8.776636242841813484e-03,8.886356938577335413e-03,-1.537419463213724911e-04
1.309700000000000131e+01,8.775144583395840664e-03,5.654554036966497372e-06,8.775144583395840664e-03,8.775146405244911574e-03,8.884852407124180229e-03,-1.547056903589165888e-04
1.309799999999999898e+01,8.773655125912951935e-03,5.653107974855188655e-06,8.773655125912951935e-03,8.773656947139453141e-03,8.883377923852736960e-03,-1.537716400188655983e-04
1.309900000000000375e+01,8.772166047792514382e-03,5.651662405991565065e-06,8.772166047792514382e-03,8.772167868396711296e-03,8.881874154001531685e-03,-1.547352275279314203e-04
1.310000000000000142e+01,8.770677348905409065e-03,5.650217330165262583e-06,8.770677348905409065e-03,8.770679168887567101e-03,8.880400426628151309e-03,-1.538013341703753584e-04
1.310099999999999909e+01,8.769189029123044404e-03,5.648772747165935822e-06,8.769189029123044404e-03,8.769190848483428974e-03,8.878897417860647304e-03,-1.547647652009924110e-04
1.310200000000000387e+01,8.767701088316565139e-03,5.647328656783422355e-06,8.767701088316565139e-03,8.767702907055441655e-03,8.877424445870351136e-03,-1.538310287792307328e-04
1.310300000000000153e+01,8.766213526357178459e-03,5.645885058807756268e-06,8.766213526357178459e-03,8.766215344474812335e-03,8.875922197671895844e-03,-1.547943033839416758e-04
1.310399999999999920e+01,8.764726343116341356e-03,5.644441953028863225e-06,8.764726343116341356e-03,8.764728160612998004e-03,8.874449980550928180e-03,-1.538607238459603242e-04
1.310500000000000398e+01,8.763239538465340817e-03,5.642999339236994151e-06,8.763239538465340817e-03,8.763241355341285649e-03,8.872948492405340754e-03,-1.548238420756857157e-04
1.310600000000000165e+01,8.761753112275713629e-03,5.641557217222432159e-06,8.761753112275713629e-03,8.761754928531212058e-03,8.871477029640945089e-03,-1.538904193755751524e-04
1.310699999999999932e+01,8.760267064418986172e-03,5.640115586775509490e-06,8.760267064418986172e-03,8.760268880054303611e-03,8.869976301032566832e-03,-1.548533812791656999e-04
1.310800000000000409e+01,8.758781394766573802e-03,5.638674447686617676e-06,8.758781394766573802e-03,8.758783209781973930e-03,8.868505592110801847e-03,-1.539201153684944786e-04
1.310900000000000176e+01,8.757296103190218006e-03,5.637233799746502310e-06,8.757296103190218006e-03,8.757297917585966235e-03,8.867005622526803396e-03,-1.548829209989046761e-04
