x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
9.65                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.481725101821       1.5298421086049      1.4084170567897      1.5608623385382      1.4695048371952      1.3101060367176
9.7                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.485230931276       1.5395648212107      1.4085511864241      1.5702143259884      1.466545300444       1.3088752600463
9.75                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4888780071295      1.5492624158041      1.4086837367513      1.5782622616084      1.4614809089488      1.3071785378134
9.8                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4926605393832      1.5588740670569      1.408813768875       1.5848947424612      1.4544307456842      1.3050588927229
9.85                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.4965725229915      1.5683394886956      1.4089403617361      1.5900199589348      1.4455605866205      1.302570071264
9.9                  1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5006077473955      1.5775993116292      1.409062618637       1.5935669656098      1.435079002704       1.2997751808959
9.95                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5047598063826      1.5865954563243      1.409179673593       1.595486663316       1.4232324555664      1.2967450898718
10                   1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5090221082568      1.5952714970925      1.4092906974665      1.5957524787837      1.4102995022809      1.2935566302781
10.05                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5133878863034      1.6035730160033      1.4093949038398      1.5943607324826      1.396584245433       1.2902906498521
10.1                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5178502095318      1.6114479442056      1.4094915545861      1.591330689555       1.3824091825203      1.2870299619774
10.15                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5224019936788      1.6188468885134      1.4095799650971      1.5867042931399      1.3681076228176      1.2838572458376
10.2                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5270360124556      1.625723441211       1.409659509133       1.5805455837779      1.3540158500174      1.2808529499734
10.25                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5317449090199      1.6320344711311      1.4097296232581      1.5729398129351      1.3404652149293      1.2780932523996
10.3                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5365212076554      1.6377403941828      1.4097898108315      1.5639922629163      1.3277743441714      1.2756481290084
10.35                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5413573256402      1.6428054216313      1.4098396455254      1.5538267895023      1.3162416480547      1.2735795792347
10.4                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5462455852847      1.6471977845721      1.4098787743449      1.5425841074862      1.3061383038292      1.2719400539765
10.45                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5511782261208      1.6508899331924      1.4099069201279      1.5304198428389      1.2977018792827      1.2707711256306
10.5                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5561474172218      1.6538587095688      1.4099238835089      1.5175023784693      1.2911307466247      1.2701024339677
10.55                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5611452696349      1.6560854929191      1.4099295443309      1.5040105233958      1.2865794180061      1.2699509345761
10.6                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5661638489055      1.6575563163956      1.4099238624964      1.4901310375966      1.2841549123555      1.2703204689293
10.65                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5711951876734      1.6582619546878      1.4099068782518      1.4760560467987      1.283914238959       1.2712016669803
10.7                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.576231298322       1.6581979818857      1.4098787119017      1.4619803829923      1.2858630569574      1.2725721847518
10.75                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5812641856586      1.65736479924        1.4098395629576      1.4480988874835      1.2899555422779      1.2743972708985
10.8                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5862858596082      1.6557676326454      1.4097897087238      1.4346037138187      1.2960954651314      1.2766306478744
10.85                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5912883478976      1.6534164998627      1.4097295023338      1.4216816679133      1.3041384527383      1.2792156853633
10.9                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.5962637087123      1.650326147685       1.4096593702487      1.4095116222055      1.3138953840777      1.2820868362177
10.95                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6012040433046      1.6465159594433      1.4095798092364      1.3982620396278      1.3251368368374      1.2851712984957
11                   1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6061015085336      1.6420098334299      1.4094913828531      1.3880886416719      1.3375984819988      1.2883908614537
11.05                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6109483293165      1.6368360330033      1.409394717451       1.3791322528255      1.3509872992105      1.2916638886862
11.1                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6157368109723      1.6310270093147      1.4092904977421      1.3715168512203      1.3649884668041      1.2949073881282
11.15                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6204593514376      1.6246191977676      1.4091794619477      1.3653478524742      1.3792727644406      1.2980391164323
11.2                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6251084533354      1.6176527894873      1.40906239657        1.3607106504833      1.3935043143239      1.3009796643603
11.25                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.629676735878       1.6101714792338      1.4089401308204      1.3576694353637      1.407348478957       1.303654470313
11.3                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6341569465841      1.6022221913395      1.4088135307461      1.3562663049045      1.4204797297336      1.305995710941
11.35                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6385419727927      1.5938547853895      1.4086834930961      1.3565206818323      1.4325893013449      1.3079440208984
