wavelength_nm,pathway,real,imag,magnitude
557.0,V_m1_n1_l1,-18.848717974979753,-0.1833882003853507,18.84961008966407
558.0,V_m1_n1_l1,-19.022597495500936,-0.18615929784345067,19.023508371486372
559.0,V_m1_n1_l1,-19.198394983322764,-0.18897874564874464,19.19932506370939
560.0,V_m1_n1_l1,-19.37613853134737,-0.19184756206989145,19.377088271281533
561.0,V_m1_n1_l1,-19.55585677573468,-0.19476679139355557,19.556826642788387
562.0,V_m1_n1_l1,-19.7375789091767,-0.19773750471868595,19.738569383740792
563.0,V_m1_n1_l1,-19.921334694566372,-0.20076080077922145,19.922346270258014
564.0,V_m1_n1_l1,-20.10715447907552,-0.2038378067963998,20.108187663160653
565.0,V_m1_n1_l1,-20.295069208656066,-0.2069696793618949,20.296124522487407
566.0,V_m1_n1_l1,-20.48511044297967,-0.21015760535306816,20.48618842245093
567.0,V_m1_n1_l1,-20.67731037083137,-0.2134028028816826,20.678411566848368
568.0,V_m1_n1_l1,-20.871701825973787,-0.2167065222774886,20.872826804943195
569.0,V_m1_n1_l1,-21.06831830349874,-0.22007004710816136,21.0694676478352
570.0,V_m1_n1_l1,-21.267193976684197,-0.22349469523714044,21.268368285336603
571.0,V_m1_n1_l1,-21.468363714374828,-0.22698181992099278,21.469563603372574
572.0,V_m1_n1_l1,-21.67186309890567,-0.23053281094800912,21.673089201925805
573.0,V_m1_n1_l1,-21.877728444588936,-0.23414909581981722,21.878981413545034
574.0,V_m1_n1_l1,-22.08599681678478,-0.23783214097788838,22.08727732243858
575.0,V_m1_n1_l1,-22.296706051578244,-0.24158345307690957,22.298014784174992
576.0,V_m1_n1_l1,-22.50989477608484,-0.24540458030708528,22.511232446013416
577.0,V_m1_n1_l1,-22.7256024294089,-0.24929711376754154,22.726969767887855
578.0,V_m1_n1_l1,-22.94386928427937,-0.253262688893113,22.945267044069972
579.0,V_m1_n1_l1,-23.164736469388988,-0.257302986936908,23.16616542553659
580.0,V_m1_n1_l1,-23.388245992464405,-0.2614197365111765,23.389706943069317
581.0,V_m1_n1_l1,-23.61444076409492,-0.2656147151891216,23.615934531114217
582.0,V_m1_n1_l1,-23.843364622349988,-0.26988975117044506,23.844892052431643
583.0,V_m1_n1_l1,-24.075062358216396,-0.2742467250135604,24.07662432356722
584.0,V_m1_n1_l1,-24.309579741887056,-0.27868757143754774,24.311177141176017
585.0,V_m1_n1_l1,-24.546963549935978,-0.2832142811971111,24.548597309234587
586.0,V_m1_n1_l1,-24.787261593414357,-0.2878289030339452,24.788932667175814
587.0,V_m1_n1_l1,-25.030522746904868,-0.29253354570811885,25.03223211898385
588.0,V_m1_n1_l1,-25.276796978573188,-0.29733038011326696,25.278545663288167
589.0,V_m1_n1_l1,-25.526135381257408,-0.30222164147959674,25.527924424497577
590.0,V_m1_n1_l1,-25.778590204637652,-0.3072096316689187,25.780420685016576
591.0,V_m1_n1_l1,-26.03421488853056,-0.3122967215661511,26.03608791858883
592.0,V_m1_n1_l1,-26.293064097355725,-0.3174853535720012,26.294980824815013
593.0,V_m1_n1_l1,-26.555193755822412,-0.32277804420176015,26.55715536489344
594.0,V_m1_n1_l1,-26.82066108588868,-0.3281773867954595,26.82266879863574
595.0,V_m1_n1_l1,-27.089524645046023,-0.33368605434489784,27.091579722810923
596.0,V_m1_n1_l1,-27.361844365987018,-0.3393068024433942,27.363948110875373
597.0,V_m1_n1_l1,-27.637681597714007,-0.34504247236440755,27.63983535414701
598.0,V_m1_n1_l1,-27.91709914815282,-0.35089599427558427,27.919304304487845
599.0,V_m1_n1_l1,-28.20016132833513,-0.35687039059509534,28.20241931855868
600.0,V_m1_n1_l1,-28.486933998219804,-0.3629687794975936,28.48924630371645
601.0,V_m1_n1_l1,-28.777484614224484,-0.3691943785775052,28.77985276562582
602.0,V_m1_n1_l1,-29.071882278543846,-0.3755505086778418,29.074307857661545
603.0,V_m1_n1_l1,-29.370197790334206,-0.38204059789320777,29.372682432181623
604.0,V_m1_n1_l1,-29.67250369884867,-0.38866818575619,29.675049093755632
605.0,V_m1_n1_l1,-29.9788743586112,-0.395436927616867,29.981482254436976
606.0,V_m1_n1_l1,-30.289385986722852,-0.4023505992257858,30.292058191172483
607.0,V_m1_n1_l1,-30.604116722398192,-0.4094131015313583,30.606855105447835
608.0,V_m1_n1_l1,-30.923146688835015,-0.41662846570331763,30.92595318527211
609.0,V_m1_n1_l1,-31.246558057526922,-0.42400085839461404,31.249434669611546
610.0,V_m1_n1_l1,-31.574435115132882,-0.43153458725486477,31.577383915386875
611.0,V_m1_n1_l1,-31.906864333025393,-0.4392341067093326,31.909887467156395
612.0,V_m1_n1_l1,-32.24393443964493,-0.4471040240182821,32.247034129612814
613.0,V_m1_n1_l1,-32.585736495795445,-0.45514910563249683,32.588915043029175
614.0,V_m1_n1_l1,-32.93236397302386,-0.4633742838617979,32.93562376179726
615.0,V_m1_n1_l1,-33.283912835233636,-0.47178466387444257,33.28725633620917
616.0,V_m1_n1_l1,-33.640481623691834,-0.48038553104650406,33.64391139764202
617.0,V_m1_n1_l1,-34.00217154559793,-0.48918235868155924,34.00569024731471
618.0,V_m1_n1_l1,-34.36908656639201,-0.4981808161223707,34.37269694879499
619.0,V_m1_n1_l1,-34.74133350599141,-0.5073867772777193,34.745038424446705
620.0,V_m1_n1_l1,-35.1190221391543,-0.5168063295890719,35.12282455601647
621.0,V_m1_n1_l1,-35.50226530018242,-0.5264457834635007,35.50616828957278
622.0,V_m1_n1_l1,-35.891178992185985,-0.536311682201031,35.89518574502154
623.0,V_m1_n1_l1,-36.28588250114896,-0.5464108124465921,36.28999633043722
624.0,V_m1_n1_l1,-36.68649851504556,-0.5567502151988154,36.69072286146137
625.0,V_m1_n1_l1,-37.093153248275726,-0.5673371974102307,37.097491686037664
626.0,V_m1_n1_l1,-37.50597657170347,-0.5781793442158336,37.510432814768315
627.0,V_m1_n1_l1,-37.92510214859854,-0.5892845318296656,37.92968005719383
628.0,V_m1_n1_l1,-38.35066757680276,-0.6006609411519166,38.355371164318775
629.0,V_m1_n1_l1,-38.78281453746095,-0.6123170721321369,38.78764797772504
630.0,V_m1_n1_l1,-39.22168895067882,-0.624261758937526,39.22665658563667
631.0,V_m1_n1_l1,-39.66744113849413,-0.636504185978888,39.672547486324405
632.0,V_m1_n1_l1,-40.12022599557125,-0.6490539048507765,40.12547575926189
633.0,V_m1_n1_l1,-40.580203168057515,-0.6619208522466382,40.585601244474184
634.0,V_m1_n1_l1,-41.047537241067886,-0.6751153689143953,41.053088730547415
635.0,V_m1_n1_l1,-41.52239793529623,-0.6886482197229429,41.528108151800275
636.0,V_m1_n1_l1,-42.004960313285,-0.7025306149155361,42.010834795151844
637.0,V_m1_n1_l1,-42.49540499592078,-0.7167742326319564,42.5014495172564
638.0,V_m1_n1_l1,-42.993918389763714,-0.731391242787912,43.000138972516
639.0,V_m1_n1_l1,-43.50069292585893,-0.7463943324071121,43.50709585262297
640.0,V_m1_n1_l1,-44.015927310725544,-0.7617967325092366,44.0225191383312
641.0,V_m1_n1_l1,-44.53982679026716,-0.777612246665425,44.54661436420466
642.0,V_m1_n1_l1,-45.072603427400445,-0.793855281342072,45.07959389714403
643.0,V_m1_n1_l1,-45.614476394257416,-0.8105408781638274,45.6216772295522
644.0,V_m1_n1_l1,-46.16567227987836,-0.8276847482376756,46.173091288060775
645.0,V_m1_n1_l1,-46.72642541437996,-0.8453033086920136,46.73407075880828
646.0,V_m1_n1_l1,-47.296978210657194,-0.8634137215978978,47.30485843033488
647.0,V_m1_n1_l1,-47.87758152475718,-0.8820339354541012,47.88570555523916
648.0,V_m1_n1_l1,-48.46849503614846,-0.9011827294335785,48.47687223182801
649.0,V_m1_n1_l1,-49.06998764920592,-0.9208797606064331,49.07862780708846
650.0,V_m1_n1_l1,-49.68233791733061,-0.9411456143737629,49.69125130241018
651.0,V_m1_n1_l1,-50.305834491239104,-0.9620018583680254,50.31503186360359
652.0,V_m1_n1_l1,-50.94077659307597,-0.9834711000989449,50.95026923687848
653.0,V_m1_n1_l1,-51.58747451813656,-1.0055770486498607,51.59727427258304
654.0,V_m1_n1_l1,-52.24625016613434,-1.0283445807580283,52.25636945865132
655.0,V_m1_n1_l1,-52.91743760410265,-1.0517998116439446,52.92788948586436
656.0,V_m1_n1_l1,-53.60138366319783,-1.0759701709898646,53.61218184720886
657.0,V_m1_n1_l1,-54.29844857185855,-1.100884484506457,54.30960747380702
658.0,V_m1_n1_l1,-55.009006627987716,-1.1265730615697676,55.02054141010474
659.0,V_m1_n1_l1,-55.73344691305038,-1.1530677894584878,55.74537353123478
660.0,V_m1_n1_l1,-56.47217405123548,-1.1804022347750245,56.4845093057282
661.0,V_m1_n1_l1,-57.2256090171063,-1.2086117526932594,57.23837060702782
662.0,V_m1_n1_l1,-57.99418999546967,-1.237733604742274,58.007396577565366
663.0,V_m1_n1_l1,-58.77837329753342,-1.2678070859095338,58.79204454950748
664.0,V_m1_n1_l1,-59.57863433779297,-1.298873661929962,59.59279102665103
665.0,V_m1_n1_l1,-60.39546867650111,-1.3309771177203527,60.410132732366364
666.0,V_m1_n1_l1,-61.22939313303041,-1.3641637180229316,61.24458772894762
667.0,V_m1_n1_l1,-62.08094697594741,-1.39848238143918,62.096696614245026
668.0,V_m1_n1_l1,-62.95069319617403,-1.433984869166945,62.96702380201744
669.0,V_m1_n1_l1,-63.83921987024201,-1.4707259899027947,63.85615889308155
670.0,V_m1_n1_l1,-64.74714162133827,-1.508763822539466,64.7647181450351
671.0,V_m1_n1_l1,-65.6751011866163,-1.5481599584783845,65.69334604911921
672.0,V_m1_n1_l1,-66.62377110011217,-1.5889797655923634,66.64271702365986
673.0,V_m1_n1_l1,-67.59385550157491,-1.6312926761180218,67.61353723451352
674.0,V_m1_n1_l1,-68.5860920826016,-1.6751725010350755,68.6065465540376
675.0,V_m1_n1_l1,-69.6012541826876,-1.7206977738060891,69.62252067134506
676.0,V_m1_n1_l1,-70.64015304916285,-1.7679521267110643,70.66227336798254
677.0,V_m1_n1_l1,-71.7036402765304,-1.8170247034242244,71.72665897474192
678.0,V_m1_n1_l1,-72.79261044244994,-1.8680106119528925,72.81657502706813
679.0,V_m1_n1_l1,-73.9080039595715,-1.9210114226013904,73.93296513852128
680.0,V_m1_n1_l1,-75.05081016464011,-1.976135716247349,75.07682211400451
681.0,V_m1_n1_l1,-76.22207066880239,-2.0334996889378174,76.24919132702206
682.0,V_m1_n1_l1,-77.4228829959012,-2.0932278196448015,77.45117438813915
683.0,V_m1_n1_l1,-78.6544045387949,-2.1554536089838234,78.68393313512539
684.0,V_m1_n1_l1,-79.91785686743845,-2.220320397818268,79.94869397903474
685.0,V_m1_n1_l1,-81.2145304267059,-2.2879822759754056,81.24675264480123
686.0,V_m1_n1_l1,-82.54578966678216,-2.358605092820597,82.57947934987553
687.0,V_m1_n1_l1,-83.9130786545283,-2.4323675832158123,83.94832447012229
688.0,V_m1_n1_l1,-85.31792722064162,-2.5094626244770475,85.35482474875306
689.0,V_m1_n1_l1,-86.7619577048321,-2.590098642402819,86.80061011163718
690.0,V_m1_n1_l1,-88.24689236980807,-2.6745011873472393,88.28741116110275
691.0,V_m1_n1_l1,-89.77456156480031,-2.762914704746277,89.8170674305158
692.0,V_m1_n1_l1,-91.3469127309098,-2.8556045285860208,91.39153649377022
693.0,V_m1_n1_l1,-92.96602035405698,-2.9528591311653507,93.01290403766266
694.0,V_m1_n1_l1,-94.63409698708392,-3.054992668321348,94.68339502132517
695.0,V_m1_n1_l1,-96.35350548108323,-3.1623478662672517,96.40538606592695
696.0,V_m1_n1_l1,-98.12677258782934,-3.275299304603621,98.18141924029369
697.0,V_m1_n1_l1,-99.95660412095279,-3.3942571602370557,100.01421743463624
698.0,V_m1_n1_l1,-101.84590189402762,-3.5196714892960395,101.90670154607332
699.0,V_m1_n1_l1,-103.79778269008064,-3.6520371392031774,103.86200973716676
700.0,V_m1_n1_l1,-105.81559956040932,-3.7918994015243794,105.88351907355639
701.0,V_m1_n1_l1,-107.90296580262103,-3.9398605389386696,107.97486990067591
702.0,V_m1_n1_l1,-110.06378203041645,-4.096587347775748,110.1399933844967
703.0,V_m1_n1_l1,-112.30226682335253,-4.262819952506009,112.38314271994244
704.0,V_m1_n1_l1,-114.62299153674796,-4.439382072232316,114.70892860634979
705.0,V_m1_n1_l1,-117.03091996406772,-4.627193054113724,117.12235970640305
706.0,V_m1_n1_l1,-119.53145368163997,-4.827282038036864,119.62888894878526
707.0,V_m1_n1_l1,-122.13048407503362,-5.04080470512233,122.23446671245073
708.0,V_m1_n1_l1,-124.83445225640352,-5.269063175690999,124.945602151119
709.0,V_m1_n1_l1,-127.65041834372472,-5.513529768069615,127.76943419234243
710.0,V_m1_n1_l1,-130.58614190074607,-5.775875518938242,130.713814092207
711.0,V_m1_n1_l1,-133.650175750041,-6.05800461374699,133.78740186548592
712.0,V_m1_n1_l1,-136.85197589648791,-6.36209620280569,136.99977947013878
713.0,V_m1_n1_l1,-140.2020309695011,-6.690655514104078,140.36158434265892
714.0,V_m1_n1_l1,-143.71201545618237,-7.046576759062255,143.88466780897593
715.0,V_m1_n1_l1,-147.39497211814623,-7.433221121508859,147.58228410602118
716.0,V_m1_n1_l1,-151.26553045007222,-7.8545142092963305,151.46931734118883
717.0,V_m1_n1_l1,-155.34016997018142,-8.315068858663418,155.56255583040917
718.0,V_m1_n1_l1,-159.63753970297017,-8.820341302484213,159.88102608849397
719.0,V_m1_n1_l1,-164.17884866484883,-9.376831730531352,164.44640258217277
720.0,V_m1_n1_l1,-168.98834683953896,-9.992344621960031,169.28351460967585
721.0,V_m1_n1_l1,-174.09392253025166,-10.67633060412436,174.42097894788296
722.0,V_m1_n1_l1,-179.52785082346347,-11.440341081427892,179.8919971131322
723.0,V_m1_n1_l1,-185.32774025298227,-12.298641260415849,185.73537057902908
724.0,V_m1_n1_l1,-191.5377421680641,-13.269049423017123,191.99680816990235
725.0,V_m1_n1_l1,-198.2101120688339,-14.374105381749082,198.73063033127357
726.0,V_m1_n1_l1,-205.40724759524858,-15.642727725012541,206.00202012440224
727.0,V_m1_n1_l1,-213.2043786282112,-17.11261337606457,213.89003857777084
728.0,V_m1_n1_l1,-221.69315722090488,-18.833793024370664,222.4917250556921
729.0,V_m1_n1_l1,-230.986495264968,-20.874037177206915,231.92776121643675
730.0,V_m1_n1_l1,-241.22512694147443,-23.327318465731704,242.35041913463266
731.0,V_m1_n1_l1,-252.58650545917394,-26.327498299586733,253.95487769836603
732.0,V_m1_n1_l1,-265.29665322713925,-30.071289833801707,266.9954993736589
733.0,V_m1_n1_l1,-279.64499026541887,-34.85837947436141,281.8092035404891
734.0,V_m1_n1_l1,-295.99922993831717,-41.16462574311027,298.8479053576369
735.0,V_m1_n1_l1,-314.80584987632415,-49.781222797339396,318.71757601292256
736.0,V_m1_n1_l1,-336.518095842429,-62.085576623247945,342.19738113266646
737.0,V_m1_n1_l1,-361.23381852149726,-80.54247433652253,370.1039878410815
738.0,V_m1_n1_l1,-387.32409296654583,-109.30490579140105,402.45187963584476
739.0,V_m1_n1_l1,-407.8922471538318,-152.80598593737844,435.5751997376537
740.0,V_m1_n1_l1,-410.13593572860714,-206.85321491102036,459.3470782480334
741.0,V_m1_n1_l1,-391.1593832680092,-254.8284870025727,466.84389350898624
742.0,V_m1_n1_l1,-362.9717904955111,-287.9061088357781,463.29088939938816
743.0,V_m1_n1_l1,-334.75708338686957,-309.18265749446954,455.6931210508076
744.0,V_m1_n1_l1,-309.282119378734,-323.2481624764612,447.37546190175664
745.0,V_m1_n1_l1,-286.7623458977488,-333.0199144474518,439.47116679410067
746.0,V_m1_n1_l1,-266.79930049492003,-340.1359619406377,432.2896475164095
747.0,V_m1_n1_l1,-248.93672871967556,-345.5273923791441,425.8622709162956
748.0,V_m1_n1_l1,-232.78547052504453,-349.7468035859626,420.133195434691
749.0,V_m1_n1_l1,-218.03603717964143,-353.13779973048815,415.02532345327114
750.0,V_m1_n1_l1,-204.44613025675199,-355.92335149806354,410.46272951216275
751.0,V_m1_n1_l1,-191.82556519100666,-358.2536487753795,406.3775637528752
752.0,V_m1_n1_l1,-180.02366758825005,-360.23315999081717,402.7113736274336
753.0,V_m1_n1_l1,-168.91966913419478,-361.93658092949437,399.41450053213924
754.0,V_m1_n1_l1,-158.41559092612877,-363.41859651793476,396.4449214500547
755.0,V_m1_n1_l1,-148.43099561339193,-364.72006058315577,393.76704160018727
756.0,V_m1_n1_l1,-138.89909928963812,-365.8720267926819,391.35060977703574
757.0,V_m1_n1_l1,-129.76386511006766,-366.8984485737681,389.1697987436098
758.0,V_m1_n1_l1,-120.97780765996924,-367.8180304648652,387.20244508688864
759.0,V_m1_n1_l1,-112.5003158013805,-368.64552429159147,385.42942756830683
760.0,V_m1_n1_l1,-104.29635743657016,-369.39265350669996,383.83416033393604
761.0,V_m1_n1_l1,-96.33546862596737,-370.0687831420947,382.40217935003386
762.0,V_m1_n1_l1,-88.59095674570486,-370.6814123033375,381.1208037411711
763.0,V_m1_n1_l1,-81.03926655189548,-371.2365406467855,379.97885708899855
764.0,V_m1_n1_l1,-73.65947155981704,-371.73894389604726,378.96643671890007
765.0,V_m1_n1_l1,-66.43286284313558,-372.19238267759994,378.07472143580804
766.0,V_m1_n1_l1,-59.34261436253733,-372.5997617552849,377.29581012711486
767.0,V_m1_n1_l1,-52.37350907532699,-372.96325186815045,376.6225852188485
768.0,V_m1_n1_l1,-45.51171382965201,-373.2843830369517,376.04859621462464
769.0,V_m1_n1_l1,-38.7445938524161,-373.56411584523926,375.56795949604646
770.0,V_m1_n1_l1,-32.06055976672017,-373.8028955406857,375.1752713161626
771.0,V_m1_n1_l1,-25.44894170782324,-374.0006926507717,374.8655315407182
772.0,V_m1_n1_l1,-18.899886324478917,-374.15703299347734,374.6340761884326
773.0,V_m1_n1_l1,-12.404273413253643,-374.27101937612804,374.4765172127042
774.0,V_m1_n1_l1,-5.953649677695361,-374.34134687763964,374.3886882995399
775.0,V_m1_n1_l1,0.4598222956672308,-374.36631335780373,374.36659575028443
776.0,V_m1_n1_l1,6.843401319152062,-374.34382671751376,374.4063738014177
777.0,V_m1_n1_l1,13.203792302075303,-374.27141036684617,374.50424396680006
778.0,V_m1_n1_l1,19.54715928412886,-374.146208363897,374.65647821592484
779.0,V_m1_n1_l1,25.879127580379297,-373.9649917819428,374.8593660598466
780.0,V_m1_n1_l1,32.204775805903026,-373.7241679935279,375.10918587414403
781.0,V_m1_n1_l1,38.52861863502186,-373.41979469813214,375.4021810356436
782.0,V_m1_n1_l1,44.85458134076035,-373.04760066373217,375.73454170227984
783.0,V_m1_n1_l1,51.18596746969725,-372.603015297315,376.10239333785165
784.0,V_m1_n1_l1,57.52542148421101,-372.0812092383839,376.5017933360134
785.0,V_m1_n1_l1,63.87488879443797,-371.47714810681055,376.92873727545776
786.0,V_m1_n1_l1,70.23557627592311,-370.78566132667066,377.379176452898
787.0,V_m1_n1_l1,76.6079171431733,-370.00152753532643,377.84904836123405
788.0,V_m1_n1_l1,82.99154484096502,-369.11957735563163,378.3343216023231
789.0,V_m1_n1_l1,89.38528128734144,-368.1348132485356,378.8310563250475
790.0,V_m1_n1_l1,95.78714525427135,-367.04254478727717,379.3354806498902
791.0,V_m1_n1_l1,102.19438677530097,-365.8385360089207,379.84408264119395
792.0,V_m1_n1_l1,108.60355303514403,-364.5191595987649,380.3537162253672
793.0,V_m1_n1_l1,115.01059008412011,-363.0815507539001,380.8617181200474
794.0,V_m1_n1_l1,121.41098290146083,-361.5237519407752,381.3660315057359
795.0,V_m1_n1_l1,127.79993387239512,-359.84483865866054,381.8653309834057
796.0,V_m1_n1_l1,134.17257678595837,-358.0450160711428,382.3591425541814
797.0,V_m1_n1_l1,140.52422038925974,-356.1256772338235,382.8479521967679
798.0,V_m1_n1_l1,146.8506128395793,-354.0894156563314,383.3332972377984
799.0,V_m1_n1_l1,153.14821653464256,-351.93998792750074,383.8178361282226
800.0,V_m1_n1_l1,159.4144822101044,-349.6822257635061,384.3053943847722
801.0,V_m1_n1_l1,165.64811213411042,-347.3219004989587,384.8009870307032
802.0,V_m1_n1_l1,171.84930460717692,-344.8655460700054,385.3108204555555
803.0,V_m1_n1_l1,178.01997544086717,-342.320248396388,385.8422788110859
804.0,V_m1_n1_l1,184.16395610041974,-339.69340941447035,386.40390154110025
805.0,V_m1_n1_l1,190.28717210665386,-336.9924927806952,387.0053592121099
806.0,V_m1_n1_l1,196.39780855468305,-334.22475575474476,387.6574345532415
807.0,V_m1_n1_l1,202.50647200345387,-331.3969684434439,388.3720148218594
808.0,V_m1_n1_l1,208.62635958490873,-328.5151178734216,389.16210065349344
809.0,V_m1_n1_l1,214.77344734500863,-325.58409057480384,390.04183585851564
810.0,V_m1_n1_l1,220.96671119525828,-322.6073234568199,391.02656253050367
811.0,V_m1_n1_l1,227.2283960776885,-319.5864082250776,392.1329064312823
812.0,V_m1_n1_l1,233.58435262006802,-316.52062850672803,393.3788988484644
813.0,V_m1_n1_l1,240.06446620443376,-313.4063997391963,394.7841427052315
814.0,V_m1_n1_l1,246.70321133791776,-310.23656758237814,396.37003210350906
815.0,V_m1_n1_l1,253.54037479141002,-306.9994979941954,398.16003493326224
816.0,V_m1_n1_l1,260.62200438463793,-303.67785613983864,400.1800463280931
817.0,V_m1_n1_l1,268.00165639275025,-300.2469136001419,402.4588139868089
818.0,V_m1_n1_l1,275.7420320189057,-296.67212924436,405.02841936374966
819.0,V_m1_n1_l1,283.9171071932171,-292.9055921216637,407.92475979414036
820.0,V_m1_n1_l1,292.61485462569385,-288.88064599128165,411.18788987025886
821.0,V_m1_n1_l1,301.94058869945854,-284.5035432725158,414.86188694406707
822.0,V_m1_n1_l1,312.02071143511307,-279.64012934110764,418.9934680903576
823.0,V_m1_n1_l1,323.0058690958669,-274.0940189955303,423.6275754946772
824.0,V_m1_n1_l1,335.070325791937,-267.5699537048416,428.7957594845428
825.0,V_m1_n1_l1,348.398136585344,-259.61131744488125,434.48739650490086
826.0,V_m1_n1_l1,363.1289500354879,-249.4947294356006,440.57945295941727
827.0,V_m1_n1_l1,379.1873359010172,-236.0694593792426,446.66746619752684
828.0,V_m1_n1_l1,395.8097933925055,-217.61551546108757,451.6878403442058
829.0,V_m1_n1_l1,410.5231608342733,-192.21575316663245,453.29478416012955
830.0,V_m1_n1_l1,418.35299807291864,-159.96434828778482,447.8926475392683
831.0,V_m1_n1_l1,414.9587005722309,-126.09495241563151,433.69420125855356
832.0,V_m1_n1_l1,402.23040597654096,-97.61870155045567,413.9066445280263
833.0,V_m1_n1_l1,385.65876809923265,-76.78616528520739,393.2286873958014
834.0,V_m1_n1_l1,368.9291037256703,-62.13635506345023,374.12512639008565
835.0,V_m1_n1_l1,353.4456931771291,-51.700513322624815,357.2069443659854
836.0,V_m1_n1_l1,339.514438142582,-44.04269232473185,342.35918631531433
837.0,V_m1_n1_l1,327.05825216927565,-38.24390564149,329.2866481209596
838.0,V_m1_n1_l1,315.8985596933336,-33.72595579412507,317.6937835566663
839.0,V_m1_n1_l1,305.85035205204866,-30.118361258369344,307.3297146962066
840.0,V_m1_n1_l1,296.74986345593163,-27.17687415847985,297.9917179220589
841.0,V_m1_n1_l1,288.45946483137,-24.73557239169521,289.51806747135
842.0,V_m1_n1_l1,280.86548383989674,-22.678502269874794,281.77958492024226
843.0,V_m1_n1_l1,273.8743445680827,-20.92251443850121,274.67236523361095
844.0,V_m1_n1_l1,267.408786533482,-19.406590852820433,268.11205658052404
845.0,V_m1_n1_l1,261.4046496199961,-18.085023863154916,262.02950011608203
846.0,V_m1_n1_l1,255.8082792900693,-16.9229417866811,256.36743496798005
847.0,V_m1_n1_l1,250.57447489483934,-15.89330170282347,251.07800482686937
848.0,V_m1_n1_l1,245.66487793383126,-14.974822886976513,246.12085968227183
849.0,V_m1_n1_l1,241.04670548152075,-14.150537526953693,241.4616986931814
850.0,V_m1_n1_l1,236.69175099284575,-13.406755358883006,237.07114138442122
851.0,V_m1_n1_l1,232.5755915351918,-12.732311422598467,232.92384491954962
852.0,V_m1_n1_l1,228.67695463572423,-12.118011034128875,228.9978073538966
853.0,V_m1_n1_l1,224.97720906814232,-11.556214458179891,225.27381270954257
854.0,V_m1_n1_l1,221.45995242133955,-11.040522074781853,221.7349851830913
855.0,V_m1_n1_l1,218.1106747270532,-10.56553287067218,218.36642808529808
856.0,V_m1_n1_l1,214.91648226329465,-10.12665713705422,215.15492913991187
857.0,V_m1_n1_l1,211.86586929178682,-9.71996972877635,212.08871818720775
858.0,V_m1_n1_l1,208.9485282357693,-9.342094017548645,209.15726660225505
859.0,V_m1_n1_l1,206.1551908880421,-8.99010931586231,206.3511201704421
860.0,V_m1_n1_l1,203.47749482744726,-8.661476423323643,203.66175899045362
861.0,V_m1_n1_l1,200.90787044007382,-8.353977293174983,201.0814793594387
862.0,V_m1_n1_l1,198.43944488145337,-8.065665794192736,198.60329365235356
863.0,V_m1_n1_l1,196.06596004597696,-7.794827260530995,196.22084502104292
864.0,V_m1_n1_l1,193.78170218015313,-7.53994505390938,193.9283343693065
865.0,V_m1_n1_l1,191.58144122482238,-7.299672760562504,191.7204575526341
866.0,V_m1_n1_l1,189.46037832617748,-7.072810945894766,189.59235113836917
867.0,V_m1_n1_l1,187.4141002376758,-6.85828761860943,187.53954536832268
868.0,V_m1_n1_l1,185.438539560749,-6.655141731692,185.55792320968777
869.0,V_m1_n1_l1,183.5299399538832,-6.462509183411242,183.64368457537998
870.0,V_m1_n1_l1,181.68482558655302,-6.279610887233934,181.79331495220404
871.0,V_m1_n1_l1,179.89997423390997,-6.1057425624354,180.00355780261737
872.0,V_m1_n1_l1,178.17239350565004,-5.940265962579468,178.27139020952964
873.0,V_m1_n1_l1,176.4992997825209,-5.782601310942215,176.59400131839556
874.0,V_m1_n1_l1,174.8780994998949,-5.632220753386081,174.96877320056288
875.0,V_m1_n1_l1,173.30637247243774,-5.488642672446567,173.3932638193916
876.0,V_m1_n1_l1,171.78185699930123,-5.3514267332263925,171.86519182839052
877.0,V_m1_n1_l1,170.3024365271552,-5.220169553451412,170.38242297036544
878.0,V_m1_n1_l1,168.86612768010085,-5.094500907769621,168.94295787978672
879.0,V_m1_n1_l1,167.4710694922139,-4.974080390886094,167.5449211184897
880.0,V_m1_n1_l1,166.11551370096632,-4.85859447605321,166.18655129828846
881.0,V_m1_n1_l1,164.79781597886512,-4.747753915283685,164.8661921639606
882.0,V_m1_n1_l1,163.5164279968295,-4.641291435813571,163.58228452688417
883.0,V_m1_n1_l1,162.2698902266434,-4.538959694132601,162.33335895394964
884.0,V_m1_n1_l1,161.05682540161934,-4.440529454569359,161.11802912860063
885.0,V_m1_n1_l1,159.87593256472803,-4.345787964169919,159.93498581133207
886.0,V_m1_n1_l1,158.7259816421452,-4.2545374996042975,158.7829913359682
887.0,V_m1_n1_l1,157.60580848767,-4.166594065206157,157.6608745857904
888.0,V_m1_n1_l1,156.51431034995264,-4.081786224103754,156.56752640027426
889.0,V_m1_n1_l1,155.45044172008255,-3.9999540468221833,155.50189536898088
890.0,V_m1_n1_l1,154.4132105219807,-3.9209481637991477,154.46298397418303
891.0,V_m1_n1_l1,153.4016746122755,-3.844628910016554,153.4498450481661
892.0,V_m1_n1_l1,152.41493856006863,-3.7708655514583183,152.46157851497102
893.0,V_m1_n1_l1,151.4521506802302,-3.6995355843981046,151.49732838966958
894.0,V_m1_n1_l1,150.51250029671687,-3.6305240996349344,150.55628001118794
895.0,V_m1_n1_l1,149.59521521490603,-3.563723204755135,149.63765748725876
896.0,V_m1_n1_l1,148.69955938413634,-3.4990314983301065,148.7407213323325
897.0,V_m1_n1_l1,147.824830733593,-3.4363535906799205,147.86476628127338
