wavelength_nm,real_chi2_pm_per_V,imag_chi2_pm_per_V,abs_chi2_pm_per_V
538.0,1.490433912260207,0.015756577416024146,1.4905171976690283
539.0,1.5062573481435169,0.01603405399756096,1.5063426866831917
540.0,1.5222913654934418,0.016317351305973327,1.5223788153444366
541.0,1.538539773563114,0.016606619465241286,1.5386293948335
542.0,1.555006473072714,0.016902013334553056,1.5550983278728077
543.0,1.571695458988148,0.01720369268737104,1.5717896115085017
544.0,1.5886108234025333,0.01751182239845195,1.588707339995441
545.0,1.6057567585250636,0.01782657263923012,1.6058557077897693
546.0,1.6231375597819133,0.018148119081994655,1.6232390126537122
547.0,1.6407576290342443,0.018476643113318626,1.6408616588776799
548.0,1.6586214779184816,0.018812332057223727,1.6587281606248563
549.0,1.6767337313144146,0.019155379408593763,1.6768431454038408
550.0,1.6950991309469146,0.01950598507738119,1.6952113576751495
551.0,1.7137225391273407,0.019864355644182593,1.7138376625976623
552.0,1.7326089426411015,0.020230704627795505,1.7327270499214968
553.0,1.7517634567881333,0.020605252765406125,1.7518846380340904
554.0,1.7711913295834003,0.020988228306096608,1.7713156781666113
555.0,1.7908979461249772,0.021379867318404817,1.7910255587682757
556.0,1.8108888331376327,0.021780414012714577,1.811019810056517
557.0,1.831169663700266,0.022190121079303685,1.8313041087513726
558.0,1.8517462621660608,0.02260925004292986,1.8518842830029854
559.0,1.8726246092846441,0.023038071634890397,1.8727663175215215
560.0,1.8938108475361355,0.023476866183553054,1.8939563589194277
561.0,1.91531128668748,0.023925924024419287,1.9154607212764432
562.0,1.9371324095820568,0.02438554593085121,1.937285891938392
563.0,1.9592808781742144,0.024856043566668255,1.9594385375614385
564.0,1.9817635398210411,0.025337739961900026,1.9819255104141529
565.0,2.004587433844405,0.02583097001306782,2.0047538549504558
566.0,2.0277597983770543,0.02633608100946048,2.0279308146672776
567.0,2.0512880775073925,0.026853433186970012,2.0514638392615896
568.0,2.0751799287384425,0.027383400311160235,2.0753605921023675
569.0,2.0994432307774145,0.02792637029135781,2.0996289580339567
570.0,2.124086091673321,0.028482745827679803,2.124277051528338
571.0,2.149116857321111,0.02905294509304698,2.1493132252048204
572.0,2.1745441203520066,0.029637402452378066,2.174746078736919
573.0,2.2003767294309013,0.030236569221317202,2.2005844681673334
574.0,2.2266237989829785,0.030850914467016974,2.226837515653273
575.0,2.2532947193731903,0.03148092585368373,2.2535146196658475
576.0,2.280399167563678,0.032127110535790884,2.2806254656686824
577.0,2.3079471182758664,0.03278999610208126,2.3081800373026042
578.0,2.3359488556857047,0.03347013157371449,2.3361886281049555
579.0,2.3644149856823913,0.03416808846016708,2.3646618537940016
580.0,2.3933564487229773,0.03488446187677093,2.3936106651509332
581.0,2.422784533317321,0.03561987172807186,2.423046361534082
582.0,2.4527108901802803,0.03637496396151688,2.452980605062369
583.0,2.4831475470905517,0.03715041189633275,2.4834254355075553
584.0,2.514106924498163,0.03794691763284014,2.5143932859374734
585.0,2.545601851925711,0.038765213547872074,2.545896999155508
586.0,2.57764558521149,0.0396060638824179,2.5779498449846816
587.0,2.610251824646071,0.04047026642811558,2.6105655384481166
588.0,2.6434347340576396,0.04135865431975929,2.643758258901431
589.0,2.6772089609053755,0.04227209794158642,2.6775426701765976
590.0,2.7115896574444553,0.043211506955757296,2.7119339418011505
591.0,2.746592503030949,0.04417783246215658,2.74694777136131
592.0,2.7822337276400635,0.0451720692994289,2.782600408082827
593.0,2.818530136676536,0.046195258498015215,2.8189086777087247
594.0,2.8554991371621607,0.047248489896904104,2.855890008759333
595.0,2.893158765391816,0.04833290493684336,2.8935624602664327
596.0,2.931527716156597,0.0494496996439022,2.931944751080618
597.0,2.970625373640186,0.05060012781852135,2.971056290858547
598.0,3.010471844103336,0.051785504446583745,3.010917212845569
599.0,3.051087990480192,0.053007209350552656,3.051548408578109
600.0,3.092495469020544,0.05426669110042235,3.0929715646406426
601.0,3.134716768122899,0.055565471206085425,3.135209201622952
602.0,3.1777752495153577,0.056905148614789104,3.178284715435555
603.0,3.2216951919544785,0.05828740453964412,3.2222224211544694
604.0,3.2665018376267763,0.059714007647690054,3.2670475995810735
605.0,3.3122214414532625,0.06118681963884388,3.3127865467186752
606.0,3.358881323515093,0.06270780125020545,3.359466626385227
607.0,3.4065099248373722,0.06427901872368626,3.407116326200736
608.0,3.4551368667893696,0.06590265077883502,3.455765317209307
609.0,3.5047930143828516,0.06758099613709528,3.505444517419398
610.0,3.5555105437757257,0.06931648164859759,3.5561861595715847
611.0,3.607323014316872,0.0711116710780555,3.6080238634720363
612.0,3.660265445499439,0.07296927461245271,3.6609927132616193
613.0,3.714374399224697,0.07489215916008302,3.7151293400256593
614.0,3.7696880678175346,0.07688335951824518,3.7704720101887386
615.0,3.8262463682773915,0.07894609049559578,3.827060720182065
616.0,3.8840910432965914,0.08108376008500306,3.8849372979195333
617.0,3.9432657696312607,0.08329998379384568,3.944145511672417
618.0,4.003816274469556,0.08559860025127497,4.0047311869927364
619.0,4.065790460508645,0.087983688226223,4.066742332402803
620.0,4.129238540526107,0.09045958520612343,4.13022927464346
621.0,4.194213182315289,0.09303090770475576,4.195244804358348
622.0,4.2607696649475955,0.09570257348862353,4.261844333186043
623.0,4.328966047430498,0.09847982593528734,4.330086063338958
624.0,4.39886335094863,0.10136826076453848,4.400031170867933
625.0,4.470525756009817,0.1043738554148105,4.471744003947599
626.0,4.544020815969353,0.10750300137342873,4.545292297670974
627.0,4.619419688577933,0.11076253981100535,4.6207474070161885
628.0,4.696797387393769,0.11415980091842919,4.698184559845926
629.0,4.776233055121294,0.11770264740059265,4.777683132025228
630.0,4.8578102611921405,0.12139952264560354,4.859326947000195
