wavelength_nm,Re_chi2_pm_per_V,Im_chi2_pm_per_V,abs_chi2_pm_per_V,paper_interpolated_pm_per_V,paper_normalized,signed_Re_normalized,abs_Re_envelope_normalized,abs_chi2_normalized
578.0,2.336131632567733,0.033459998831519185,2.3363712410927735,248.0,0.06278481012658227,0.03275995388166354,0.03275995388166354,0.028670414304893716
579.0,2.364590223037671,0.034157188606548795,2.364836915395826,224.0,0.05670886075949366,0.0331590333249343,0.0331590333249343,0.029019726375416794
580.0,2.393523576530153,0.03487274758882985,2.3937776045259698,200.0,0.05063291139240506,0.03356477044729574,0.03356477044729574,0.029374867516103947
581.0,2.422942948659872,0.035607292695901724,2.423204574887091,192.0,0.04860759493670886,0.033977323088063574,0.033977323088063574,0.029735975980868547
582.0,2.452859955276517,0.03636146668373016,2.453129453669029,184.0,0.04658227848101266,0.03439685413818744,0.03439685413818744,0.03010319445095235
583.0,2.4832865871936747,0.037135939460137414,2.4835642436094933,176.0,0.044556962025316456,0.03482353174679669,0.03482353174679669,0.03047667021607408
584.0,2.514235225656839,0.0379314094773757,2.5145213384973766,168.0,0.042531645569620254,0.03525752953811086,0.03525752953811086,0.030856555364675887
585.0,2.5457186585948226,0.03874860520939233,2.5460135394619363,160.0,0.04050632911392405,0.03569902683933576,0.03569902683933576,0.03124300698381352
586.0,2.577750097701843,0.03958828671977642,2.5780540720953216,152.0,0.03848101265822784,0.03614820892020846,0.03614820892020846,0.031636187369272706
587.0,2.610343196400935,0.04045124732686476,2.6106566044592974,144.0,0.03645569620253164,0.03660526724490104,0.03660526724490104,0.032036264246535884
588.0,2.6435120687429405,0.04133831537301303,2.643835266030669,136.0,0.03443037974683544,0.037070399737044284,0.037070399737044284,0.032443411003267995
