wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_abs_pm_per_V
1638.000000,0.75692428815628809,8.9187752964431848,0.6496353818556192,8.9424034195401791,353.03193658324113
1639.000000,0.75646246735814515,8.8687625186649459,0.64499425316405501,8.8921856817708687,351.04941976043813
1640.000000,0.75600120975609753,8.818105045503609,0.64045168922071283,8.8413321937229501,349.04180452264421
1641.000000,0.75554051432053615,8.766801084215837,0.6359042890873533,8.789833645472914,347.00872332881113
1642.000000,0.75508038002436051,8.7148400519158749,0.63125188853643222,8.7376722344831581,344.94947336292506
1643.000000,0.75462080584297009,8.6622025319757441,0.62639339678731532,8.6848213218526116,342.86300296332496
1644.000000,0.75416179075425782,8.6088602731386246,0.62122259013024195,8.6312451424410703,340.74790017887005
1645.000000,0.75370333373860177,8.5547763700614325,0.61562363976055301,8.576898694026502,338.60238839304606
1646.000000,0.75324543377885778,8.4999057202428556,0.60946597592260576,8.521727878125688,336.42433188334064
1647.000000,0.75278808986035206,8.4441959765219252,0.60259814597095884,8.4656700984291078,334.21125944650601
1648.000000,0.75233130097087375,8.3875894239675421,0.59484020682946903,8.4086557318463857,331.96042247310538
1649.000000,0.75187506610066701,8.3300264799847223,0.58597411457942683,8.3506111644719656,329.66891480263376
1650.000000,0.75141938424242416,8.2714520170429964,0.57573152264113125,8.2914646026143863,327.33390213375827
1651.000000,0.75096425439127801,8.2118265193007396,0.56377846220502625,8.231156719291473,324.95304233110147
1652.000000,0.75050967554479409,8.1511453937760852,0.54969681149157346,8.1696595899119977,322.52523297598941
1653.000000,0.75005564670296421,8.0894717490438168,0.53296380345242655,8.10700953461685,320.05190793011133
1654.000000,0.74960216686819825,8.0269905808613924,0.5129342290632487,8.043362437972208,317.53922126946941
1655.000000,0.74914923504531716,7.964094500432048,0.48883760941463084,7.9790828683621404,315.00156557697471
1656.000000,0.74869685024154586,7.9015087288901116,0.45981739186089499,7.9148766400105304,312.46680528130901
1657.000000,0.74824501146650568,7.8404448356031997,0.42506156385340338,7.8519585170327018,309.98289734750813
1658.000000,0.74779371773220737,7.7827187352152309,0.38408883534244798,7.7921906512164396,307.62335658149249
1659.000000,0.7473429680530439,7.7306724535400964,0.33720674740781514,7.7380233247529704,305.48491624685619
1660.000000,0.74689276144578309,7.6866881266372049,0.2859669040142806,7.6920056829397163,303.66821256618465
1661.000000,0.74644309692956046,7.6523034495636377,0.23318366176325836,7.6558554521566604,302.24105865883735
