z_nm,psi_e1_raw,psi_e2_raw,psi_hh1_raw,psi_hh2_raw,psi_e1_normalized,psi_e2_normalized,psi_hh1_normalized,psi_hh2_normalized,psi_e1_times_psi_hh1,psi_e1_z_psi_e1
11.199999999999999,0.40087976316317236,-0.14055048259489933,0.42107364077031251,-0.45261613681048263,0.40087976316317236,-0.14055048259489933,0.42107364077031251,-0.45261613681048263,0.16879990138625758,1.7998913465541251
11.25,0.40417548766758243,-0.13913586265280936,0.42646370712424247,-0.44427475400680255,0.40417548766758243,-0.13913586265280936,0.42646370712424247,-0.44427475400680255,0.17236617679946575,1.8377755293524409
11.300000000000001,0.40736635877181243,-0.13761182735007937,0.43168449613135257,-0.43523645200450251,0.40736635877181243,-0.13761182735007937,0.43168449613135257,-0.43523645200450251,0.17585374132727363,1.8752050579267565
11.35,0.41045154868274242,-0.13597957517620937,0.43673393549032258,-0.42551540889076245,0.41045154868274242,-0.13597957517620937,0.43673393549032258,-0.42551540889076245,0.17925812018431184,1.9121398778122998
11.4,0.41343025702366248,-0.13424038972162936,0.44161002091404261,-0.41512687374628238,0.41343025702366248,-0.13424038972162936,0.44161002091404261,-0.41512687374628238,0.18257494445071759,1.9485401826182285
11.449999999999999,0.41630171104187252,-0.13239563866824938,0.44631081692529262,-0.40408714272455232,0.41630171104187252,-0.13239563866824938,0.44631081692529262,-0.40408714272455232,0.18579995674249525,1.9843664623576738
11.5,0.41906516580917252,-0.13044677271395938,0.45083445762489266,-0.39241353348865227,0.41906516580917252,-0.13044677271395938,0.45083445762489266,-0.39241353348865227,0.188929016737064,2.0195795517386963
11.550000000000001,0.42171990441512253,-0.12839532443178939,0.45517914743239268,-0.38012435804553224,0.42171990441512253,-0.12839532443178939,0.45517914743239268,-0.38012435804553224,0.19195810654694562,2.0541406783578458
11.6,0.42426523815301254,-0.1262429070647294,0.45934316179877271,-0.36723889402065213,0.42426523815301254,-0.1262429070647294,0.45934316179877271,-0.36723889402065213,0.19488333593451407,2.0880115107383763
11.65,0.42670050669853254,-0.12399121325704941,0.46332484789101275,-0.35377735441773206,0.42670050669853254,-0.12399121325704941,0.46332484789101275,-0.35377735441773206,0.19770094736111565,2.1211542061555386
11.699999999999999,0.42902507828110253,-0.12164201372325943,0.46712262524810277,-0.33976085591134192,0.42902507828110253,-0.12164201372325943,0.46712262524810277,-0.33976085591134192,0.20040732086394142,2.1535314581910421
11.75,0.43123834984773263,-0.11919715585561945,0.47073498640841277,-0.32521138572180186,0.43123834984773263,-0.11919715585561945,0.47073498640841277,-0.32521138572180186,0.20299897875435877,2.1851065439578963
11.800000000000001,0.43333974721949259,-0.11665856227132945,0.47416049750805278,-0.31015176712462178,0.43333974721949259,-0.11665856227132945,0.47416049750805278,-0.31015176712462178,0.20547259013160843,2.2158433709389942
11.85,0.43532872524046262,-0.11402822930065948,0.47739779885000283,-0.29460562364830173,0.43532872524046262,-0.11402822930065948,0.47739779885000283,-0.29460562364830173,0.20782497520597454,2.2457065233809113
11.9,0.43720476791915258,-0.11130822541699949,0.48044560544383286,-0.27859734201697162,0.43720476791915258,-0.11130822541699949,0.48044560544383286,-0.27859734201697162,0.21005310942584771,2.274661308185757
