x[nm]                Psi_1[nm^-1/2]       Psi_2[nm^-1/2]       Psi_3[nm^-1/2]       Psi_4[nm^-1/2]       Psi_5[nm^-1/2]       Psi_6[nm^-1/2]      
20.1                 0.03094506663293     0.51587121783888     0.20852116712713     -0.17466281747262    0.27744010625874     -0.019323384864087
20.15                0.030316694522785    0.50960397523584     0.20705793508948     -0.17878279998305    0.29640898679782     -0.035019274888492
20.2                 0.029680457491091    0.5029359840287      0.2053724768061      -0.18250288837414    0.31449070948628     -0.050578130624675
20.25                0.029036520593913    0.4958724878739      0.20346660120582     -0.18581476170299    0.33163115537715     -0.065939068552684
20.3                 0.028385050884858    0.4884190414499      0.20134235378173     -0.18871101210559    0.34777902278321     -0.081041979626798
20.35                0.027726217371738    0.48058150608903     0.19900201439592     -0.19118516136647    0.36288598082387     -0.095827764488857
20.4                 0.027060190972719    0.47236604516815     0.19644809483249     -0.19323167540884    0.37690681408051     -0.11023856473058
20.45                0.02637666055647     0.46364996848777     0.19364336030012     -0.19488047540804    0.39003282407757     -0.12446010327177
20.5                 0.025666898282684    0.45432648057442     0.1905545401279      -0.19615482248089    0.40242850787604     -0.13866429875783
20.55                0.024934442116214    0.44444649449079     0.18719962418708     -0.19705194562676    0.41403704324569     -0.1527807565041
20.6                 0.024182744558375    0.43406110170436     0.18359704749414     -0.19757079528241    0.42480556763868     -0.1667386026134
20.65                0.023415151119085    0.42322115897276     0.17976551764725     -0.19771194496817    0.43468528374395     -0.18046684834066
20.7                 0.022634883907708    0.41197695308378     0.17572387165304     -0.19747750857165    0.443631582521       -0.19389476819962
20.75                0.021845029884664    0.40037793837658     0.17149096068547     -0.1968710744202     0.45160418991422     -0.20695229746734
20.8                 0.021048533276922    0.38847254096685     0.16708556083768     -0.19589765662135    0.45856734195703     -0.21957045423423
20.85                0.020248191637518    0.37630802284179     0.16252630753741     -0.1945636634964     0.46448999131792     -0.23168179035461
20.9                 0.019446655020671    0.36393039846739     0.15783165099805     -0.19287688230765    0.46934604656136     -0.24322087458845
20.95                0.018646427748286    0.35138439624733     0.1530198298656      -0.19084647889869    0.47311464353855     -0.25412480990872
21.002630398234      0.017808146425527    0.33804468985617     0.1478482755675      -0.18834988083286    0.47589087360087     -0.26485177658211
21.058029574601      0.016933050400684    0.32390828425665     0.14230900703472     -0.18533894512578    0.47748236586355     -0.2752408850296
21.116343188881      0.016023056358834    0.30898316633157     0.13639821505347     -0.18176528663107    0.47767949575846     -0.28510159185788
21.177724563722      0.015080873346158    0.29329095847192     0.13011750989588     -0.17758192618129    0.47625808245028     -0.29421202235882
21.242335087763      0.014110133399031    0.27687008219185     0.12347544717513     -0.17274560456491    0.47298426683452     -0.30231869103524
21.310344639971      0.013115540023722    0.25977952295014     0.1164893869684      -0.1672199554116     0.46762240096739     -0.3091384671905
21.3819320363        0.012103036761502    0.24210329203384     0.10918774557543     -0.16097976507898    0.45994698805179     -0.31436392941191
21.457285499847      0.011087170804147    0.22408089926815     0.10166436909115     -0.15405960517041    0.44980632822758     -0.31762432902941
21.536603155744      0.010094931933598    0.20618088832202     0.094110572538519    -0.14658958919969    0.43718637135597     -0.31847662145924
21.620093552081      0.0091282432854297   0.18843054623567     0.086534130554942    -0.1385307088568     0.42180705821275     -0.31650789404318
21.707976208241      0.0081885954271592   0.17085149344499     0.078940891191649    -0.12984276477464    0.40337862432811     -0.31127990219431
21.800482192072      0.0072769380378613   0.15345784401855     0.071334078630939    -0.12048476748132    0.38160720741198     -0.30233817323411
21.897854727434      0.0063935535536494   0.13625400550842     0.06371344855127     -0.11041547537381    0.35620257823775     -0.28922545734615
22.000349833698      0.0055379076292126   0.11923203146432     0.056074262637841    -0.099594099338447   0.32688846114955     -0.27150055474428
22.108236998893      0.0047084690037505   0.1023684089874      0.048406038447244    -0.087981208403458   0.29341595771405     -0.24876361257847
22.221799888265      0.0039024881016696   0.085620120663863    0.040691016739331    -0.075539875911869   0.25558061713782     -0.2206889689164
22.34133709011       0.003115719006729    0.068919759709682    0.032902268993038    -0.062237111000221   0.2132436964273      -0.18706647249896
22.467162900849      0.0023420626779498   0.052169391839359    0.025001341015597    -0.048045625411347   0.16635810304234     -0.14785185616512
22.599608151396      0.0015730994651238   0.035232736630839    0.016935291339076    -0.032945990475544   0.11499938752026     -0.10322609947913
22.739021077007      0.00079746468219097  0.017925069500135    0.0086329311864547   -0.016929242899507   0.059401919923639    -0.053662673864167
22.885768232885      0                    0                    0                    0                    0                    0
